score_IT,score_CS,score_CE,score_MMA,total_correct,accuracy_score,average_speed,interest_score,performance_group,performance_encoded,Track,track_encoded
5,0,3,0,8,0.4,0.3274641885298761,0.5090143245880496,Average,0,Information Technology,2
1,5,0,1,7,0.35,0.668529746933999,0.3425881012264004,Low,2,Computer Science,1
0,3,0,1,4,0.2,0.9646412302819569,0.13414350788721724,Low,2,Computer Science,1
1,3,5,0,9,0.45,0.544383721130548,0.45224651154778084,Average,0,Computer Engineering,0
1,5,3,1,10,0.5,0.8376170460571724,0.3649531815771311,Average,0,Computer Science,1
0,2,0,5,7,0.35,0.7563250454416417,0.3074699818233433,Low,2,Multimedia Arts,3
1,0,1,4,6,0.3,0.8863224465037653,0.22547102139849384,Low,2,Multimedia Arts,3
3,0,0,0,3,0.15,0.3010395967231705,0.3695841613107318,Low,2,Information Technology,2
0,1,3,1,5,0.25,0.8861162827117166,0.19555348691531335,Low,2,Computer Engineering,0
3,2,3,2,10,0.5,0.8965525391596845,0.34137898433612623,Average,0,Computer Engineering,0
1,3,4,1,9,0.45,0.9427359267226894,0.2929056293109243,Average,0,Computer Engineering,0
2,4,0,1,7,0.35,0.9367473440025269,0.23530106239898924,Low,2,Computer Science,1
4,2,1,3,10,0.5,0.3325851234842379,0.5669659506063048,Average,0,Information Technology,2
3,0,5,0,8,0.4,0.8065282476581082,0.31738870093675675,Average,0,Computer Engineering,0
0,1,0,5,6,0.3,0.8112894415130034,0.25548422339479865,Low,2,Multimedia Arts,3
1,0,5,0,6,0.3,0.9192898950100887,0.2122840419959645,Low,2,Computer Engineering,0
2,5,0,2,9,0.45,0.3525578691128908,0.5289768523548437,Average,0,Computer Science,1
5,0,3,1,9,0.45,0.4739359778563799,0.4804256088574481,Average,0,Information Technology,2
5,3,1,1,10,0.5,0.8116431714368368,0.37534273142526525,Average,0,Information Technology,2
3,5,0,0,8,0.4,0.6283583541666584,0.3886566583333366,Average,0,Computer Science,1
1,5,2,1,9,0.45,0.7434389428348231,0.3726244228660708,Average,0,Computer Science,1
1,2,5,2,10,0.5,0.6917688677144935,0.4232924529142026,Average,0,Computer Engineering,0
4,1,2,1,8,0.4,0.5095403744592875,0.43618385021628503,Average,0,Information Technology,2
5,2,1,3,11,0.55,0.4465969780371371,0.5513612087851452,Average,0,Information Technology,2
2,1,4,0,7,0.35,0.572509481434371,0.3809962074262516,Low,2,Computer Engineering,0
0,1,4,2,7,0.35,0.4658579808623955,0.42365680765504177,Low,2,Computer Engineering,0
0,0,5,2,7,0.35,0.6487637146968693,0.35049451412125227,Low,2,Computer Engineering,0
2,1,2,5,10,0.5,0.39128720330510924,0.5434851186779563,Average,0,Multimedia Arts,3
4,0,2,3,9,0.45,0.5091879837241393,0.4663248065103443,Average,0,Information Technology,2
0,2,1,4,7,0.35,0.9557203083854597,0.2277118766458161,Low,2,Multimedia Arts,3
0,1,4,3,8,0.4,0.4515074464590917,0.4593970214163633,Average,0,Computer Engineering,0
2,5,3,2,12,0.6,0.3580383875489858,0.6167846449804056,Average,0,Computer Science,1
1,5,2,0,8,0.4,0.7569477708301655,0.3372208916679338,Average,0,Computer Science,1
0,2,5,2,9,0.45,0.9288333035741583,0.2984666785703367,Average,0,Computer Engineering,0
5,0,3,3,11,0.55,0.6552060415141159,0.46791758339435363,Average,0,Information Technology,2
3,2,3,1,9,0.45,0.368215760339905,0.522713695864038,Average,0,Computer Engineering,0
4,2,2,3,11,0.55,0.48127255571935174,0.5374909777122593,Average,0,Information Technology,2
3,5,3,3,14,0.7,0.5077240922213765,0.6169103631114494,High,1,Computer Science,1
1,2,2,3,8,0.4,0.36327947756348117,0.4946882089746076,Average,0,Multimedia Arts,3
4,1,0,2,7,0.35,0.7142458537412846,0.32430165850348613,Low,2,Information Technology,2
3,2,3,1,9,0.45,0.37325755467443866,0.5206969781302246,Average,0,Computer Engineering,0
3,2,4,0,9,0.45,0.9166384258628586,0.3033446296548566,Average,0,Computer Engineering,0
3,3,2,2,10,0.5,0.6777200589692691,0.42891197641229234,Average,0,Computer Science,1
5,1,2,3,11,0.55,0.8513235225697595,0.38947059097209624,Average,0,Information Technology,2
4,3,2,0,9,0.45,0.602759033321987,0.4288963866712052,Average,0,Information Technology,2
0,1,4,0,5,0.25,0.7234657854091071,0.26061368583635713,Low,2,Computer Engineering,0
5,1,0,1,7,0.35,0.3590631236973845,0.46637475052104627,Low,2,Information Technology,2
2,3,2,1,8,0.4,0.8250916580010894,0.3099633367995642,Average,0,Computer Science,1
3,0,5,3,11,0.55,0.9767066312649328,0.33931734749402687,Average,0,Computer Engineering,0
5,2,0,0,7,0.35,0.351696057511933,0.4693215769952268,Low,2,Information Technology,2
1,3,5,2,11,0.55,0.3237137391415621,0.6005145043433752,Average,0,Computer Engineering,0
2,2,3,3,10,0.5,0.6890236461226662,0.42439054155093353,Average,0,Computer Engineering,0
2,1,3,1,7,0.35,0.798426479468573,0.2906294082125708,Low,2,Computer Engineering,0
3,2,4,3,12,0.6,0.5045863924640234,0.5581654430143906,Average,0,Computer Engineering,0
3,0,1,3,7,0.35,0.6369595024966177,0.35521619900135293,Low,2,Information Technology,2
2,2,4,2,10,0.5,0.6226469823393777,0.45094120706424895,Average,0,Computer Engineering,0
1,0,3,3,7,0.35,0.9157600004216431,0.24369599983134277,Low,2,Computer Engineering,0
2,4,1,3,10,0.5,0.6691970611145857,0.4323211755541657,Average,0,Computer Science,1
0,2,3,4,9,0.45,0.5256724327451343,0.45973102690194634,Average,0,Multimedia Arts,3
1,3,5,1,10,0.5,0.6468089315905701,0.44127642736377193,Average,0,Computer Engineering,0
5,1,0,1,7,0.35,0.9955342095452084,0.21178631618191662,Low,2,Information Technology,2
1,0,3,3,7,0.35,0.4392055908188848,0.4343177636724461,Low,2,Multimedia Arts,3
2,5,1,1,9,0.45,0.5945665792620074,0.43217336829519704,Average,0,Computer Science,1
0,3,2,1,6,0.3,0.8758522770101733,0.22965908919593067,Low,2,Computer Science,1
5,3,1,0,9,0.45,0.6750484351600776,0.39998062593596895,Average,0,Information Technology,2
2,0,4,1,7,0.35,0.8089626133309298,0.2864149546676281,Low,2,Computer Engineering,0
3,1,5,1,10,0.5,0.6076411069785448,0.4569435572085821,Average,0,Computer Engineering,0
3,3,3,0,9,0.45,0.611787958443607,0.42528481662255724,Average,0,Information Technology,2
2,2,5,2,11,0.55,0.432312280422354,0.5570750878310584,Average,0,Computer Engineering,0
4,3,2,0,9,0.45,0.38652997873946315,0.5153880085042147,Average,0,Information Technology,2
2,2,0,5,9,0.45,0.76694061118537,0.363223755525852,Average,0,Multimedia Arts,3
2,3,4,0,9,0.45,0.7511638230658426,0.36953447077366297,Average,0,Computer Engineering,0
0,3,4,1,8,0.4,0.7312350854799721,0.3475059658080112,Average,0,Computer Engineering,0
1,5,2,3,11,0.55,0.4996784864201295,0.5301286054319482,Average,0,Computer Science,1
4,2,3,1,10,0.5,0.8938965253803035,0.3424413898478786,Average,0,Information Technology,2
0,1,1,3,5,0.25,0.8389475569160583,0.21442097723357667,Low,2,Multimedia Arts,3
3,0,3,0,6,0.3,0.8249115655221326,0.25003537379114693,Low,2,Information Technology,2
0,2,3,3,8,0.4,0.7337573598897171,0.3464970560441131,Average,0,Multimedia Arts,3
0,1,4,1,6,0.3,0.4303694227597545,0.4078522308960982,Low,2,Computer Engineering,0
3,0,4,3,10,0.5,0.4560809630940025,0.517567614762399,Average,0,Computer Engineering,0
3,3,2,3,11,0.55,0.66054868869901,0.46578052452039603,Average,0,Computer Science,1
3,4,2,1,10,0.5,0.4613786121425757,0.5154485551429697,Average,0,Computer Science,1
3,0,3,1,7,0.35,0.3085828555848206,0.4865668577660718,Low,2,Information Technology,2
0,0,1,4,5,0.25,0.3201597688403152,0.42193609246387387,Low,2,Multimedia Arts,3
0,0,1,4,5,0.25,0.5804758210642413,0.3178096715743035,Low,2,Multimedia Arts,3
1,3,0,5,9,0.45,0.7801547722469837,0.35793809110120656,Average,0,Multimedia Arts,3
0,3,3,0,6,0.3,0.5142935613228728,0.37428257547085086,Low,2,Computer Engineering,0
1,3,1,0,5,0.25,0.9192230188494337,0.18231079246022652,Low,2,Computer Science,1
3,0,0,1,4,0.2,0.40481309887562467,0.3580747604497502,Low,2,Information Technology,2
1,2,2,4,9,0.45,0.4270155257334967,0.49919378970660133,Average,0,Multimedia Arts,3
3,1,4,1,9,0.45,0.8162274056412944,0.3435090377434823,Average,0,Computer Engineering,0
1,5,1,3,10,0.5,0.4340460000562177,0.526381599977513,Average,0,Computer Science,1
3,3,0,5,11,0.55,0.8529150870896622,0.38883396516413515,Average,0,Multimedia Arts,3
3,4,3,1,11,0.55,0.3179732929153262,0.6028106828338695,Average,0,Computer Science,1
1,1,3,3,8,0.4,0.30921975876961677,0.5163120964921533,Average,0,Computer Engineering,0
1,5,0,3,9,0.45,0.5409944209568427,0.453602231617263,Average,0,Computer Science,1
2,1,1,5,9,0.45,0.40950688103315774,0.5061972475867369,Average,0,Multimedia Arts,3
3,3,1,3,10,0.5,0.9200923848589386,0.3319630460564245,Average,0,Multimedia Arts,3
2,2,3,4,11,0.55,0.6485662583632876,0.47057349665468495,Average,0,Multimedia Arts,3
3,2,2,2,9,0.45,0.8585033841063365,0.3265986463574654,Average,0,Information Technology,2
5,0,3,3,11,0.55,0.6285287928041816,0.47858848287832734,Average,0,Information Technology,2
0,1,3,5,9,0.45,0.7392200406235561,0.3743119837505776,Average,0,Multimedia Arts,3
1,3,0,3,7,0.35,0.7392575767381506,0.3142969693047397,Low,2,Computer Science,1
3,3,1,3,10,0.5,0.6781387359538069,0.4287445056184772,Average,0,Multimedia Arts,3
3,5,2,1,11,0.55,0.9806895520621752,0.3377241791751299,Average,0,Computer Science,1
0,0,3,4,7,0.35,0.7072982757649073,0.32708068969403703,Low,2,Multimedia Arts,3
3,0,1,3,7,0.35,0.4986167221308625,0.41055331114765503,Low,2,Multimedia Arts,3
1,0,4,1,6,0.3,0.7375410199860157,0.2849835920055937,Low,2,Computer Engineering,0
0,3,3,4,10,0.5,0.9123593119449316,0.33505627522202736,Average,0,Multimedia Arts,3
5,0,3,1,9,0.45,0.4211735377856898,0.5015305848857241,Average,0,Information Technology,2
2,4,3,3,12,0.6,0.9898635679170145,0.3640545728331942,Average,0,Computer Science,1
1,0,3,2,6,0.3,0.5535874608648039,0.35856501565407845,Low,2,Computer Engineering,0
3,1,1,1,6,0.3,0.6729148811442407,0.3108340475423037,Low,2,Information Technology,2
2,4,0,2,8,0.4,0.9385172271787543,0.26459310912849826,Average,0,Computer Science,1
2,3,1,2,8,0.4,0.8627851627715224,0.29488593489139103,Average,0,Computer Science,1
4,0,0,0,4,0.2,0.4965616435332221,0.3213753425867112,Low,2,Information Technology,2
2,3,5,2,12,0.6,0.36977067220818804,0.6120917311167248,Average,0,Computer Engineering,0
2,2,3,3,10,0.5,0.968294016414091,0.3126823934343636,Average,0,Computer Engineering,0
1,0,3,5,9,0.45,0.9046766363931054,0.3081293454427579,Average,0,Multimedia Arts,3
2,1,0,3,6,0.3,0.9893220113353951,0.18427119546584195,Low,2,Multimedia Arts,3
3,5,1,2,11,0.55,0.7294945147449913,0.4382021941020035,Average,0,Computer Science,1
2,0,4,2,8,0.4,0.9595196570599147,0.2561921371760341,Average,0,Computer Engineering,0
3,4,2,1,10,0.5,0.6362440899637631,0.4455023640144947,Average,0,Computer Science,1
2,1,4,3,10,0.5,0.3691991870801495,0.5523203251679403,Average,0,Computer Engineering,0
0,2,0,3,5,0.25,0.41533257017311376,0.3838669719307545,Low,2,Multimedia Arts,3
1,4,1,3,9,0.45,0.5817401030686866,0.43730395877252537,Average,0,Computer Science,1
1,4,2,1,8,0.4,0.34757941909244583,0.5009682323630217,Average,0,Computer Science,1
1,1,3,1,6,0.3,0.6409586938356749,0.32361652246573,Low,2,Computer Engineering,0
2,1,0,4,7,0.35,0.6531280789963541,0.3487487684014584,Low,2,Multimedia Arts,3
2,4,0,3,9,0.45,0.42479763676133125,0.5000809452954675,Average,0,Computer Science,1
3,2,5,1,11,0.55,0.5621219887868587,0.5051512044852565,Average,0,Computer Engineering,0
5,2,1,1,9,0.45,0.9296036883567831,0.29815852465728676,Average,0,Information Technology,2
3,1,0,0,4,0.2,0.9480668151816753,0.14077327392732986,Low,2,Information Technology,2
5,1,0,0,6,0.3,0.9994028074019967,0.1802388770392013,Low,2,Information Technology,2
4,1,0,2,7,0.35,0.4337135652627897,0.43651457389488413,Low,2,Information Technology,2
0,1,1,5,7,0.35,0.5064827301242776,0.407406907950289,Low,2,Multimedia Arts,3
5,1,1,0,7,0.35,0.5053051206921904,0.40787795172312385,Low,2,Information Technology,2
0,1,1,5,7,0.35,0.5408123893016221,0.3936750442793512,Low,2,Multimedia Arts,3
4,1,1,2,8,0.4,0.7143103895280281,0.35427584418878877,Average,0,Information Technology,2
0,1,1,4,6,0.3,0.47899444840004585,0.38840222063998164,Low,2,Multimedia Arts,3
0,3,1,2,6,0.3,0.869790052298212,0.23208397908071518,Low,2,Computer Science,1
5,3,1,2,11,0.55,0.6186463390910617,0.48254146436357537,Average,0,Information Technology,2
0,2,2,3,7,0.35,0.6795620679551633,0.3381751728179347,Low,2,Multimedia Arts,3
4,1,0,1,6,0.3,0.765187061424935,0.27392517543002604,Low,2,Information Technology,2
1,2,0,3,6,0.3,0.48500606913790323,0.3859975723448387,Low,2,Multimedia Arts,3
0,0,2,5,7,0.35,0.611693432800306,0.3653226268798776,Low,2,Multimedia Arts,3
5,0,1,0,6,0.3,0.944865877879034,0.2020536488483864,Low,2,Information Technology,2
3,1,1,2,7,0.35,0.32248204247037876,0.4810071830118485,Low,2,Information Technology,2
5,1,3,2,11,0.55,0.39820450193351464,0.5707181992265942,Average,0,Information Technology,2
3,3,3,3,12,0.6,0.5165752535549661,0.5533698985780136,Average,0,Computer Science,1
4,2,3,0,9,0.45,0.3826114169615054,0.5169554332153978,Average,0,Information Technology,2
3,1,5,0,9,0.45,0.35059452913883493,0.5297621883444661,Average,0,Computer Engineering,0
0,5,0,1,6,0.3,0.4602787380321939,0.39588850478712245,Low,2,Computer Science,1
3,0,3,4,10,0.5,0.9288774354546157,0.3284490258181537,Average,0,Multimedia Arts,3
0,5,2,1,8,0.4,0.6580082918695048,0.37679668325219806,Average,0,Computer Science,1
2,0,4,2,8,0.4,0.5336561503496019,0.42653753986015924,Average,0,Computer Engineering,0
2,2,2,4,10,0.5,0.30885354008658855,0.5764585839653645,Average,0,Multimedia Arts,3
3,3,0,2,8,0.4,0.7502453126238202,0.3399018749504719,Average,0,Computer Science,1
3,2,0,2,7,0.35,0.8431383356519406,0.27274466573922374,Low,2,Information Technology,2
3,2,1,5,11,0.55,0.8062571573030579,0.4074971370787769,Average,0,Multimedia Arts,3
3,1,5,3,12,0.6,0.9783026681552625,0.368678932737895,Average,0,Computer Engineering,0
3,1,3,1,8,0.4,0.38658778030190244,0.48536488787923904,Average,0,Information Technology,2
0,5,3,3,11,0.55,0.4995762785020647,0.5301694885991741,Average,0,Computer Science,1
3,3,0,0,6,0.3,0.6593156206411042,0.3162737517435583,Low,2,Information Technology,2
1,2,3,0,6,0.3,0.5843784632338562,0.3462486147064575,Low,2,Computer Engineering,0
1,4,0,3,8,0.4,0.5934779954746494,0.40260880181014025,Average,0,Computer Science,1
0,0,5,2,7,0.35,0.7062824506360432,0.3274870197455827,Low,2,Computer Engineering,0
0,4,2,3,9,0.45,0.8312555070849865,0.3374977971660054,Average,0,Computer Science,1
3,2,5,2,12,0.6,0.6203336362978977,0.5118665454808409,Average,0,Computer Engineering,0
2,4,3,0,9,0.45,0.36276794851665745,0.524892820593337,Average,0,Computer Science,1
0,3,0,5,8,0.4,0.7331455910652793,0.34674176357388825,Average,0,Multimedia Arts,3
5,3,2,1,11,0.55,0.510910374775246,0.5256358500899017,Average,0,Information Technology,2
2,3,2,3,10,0.5,0.3449673780905162,0.5620130487637935,Average,0,Multimedia Arts,3
5,2,0,3,10,0.5,0.4220227162440249,0.53119091350239,Average,0,Information Technology,2
3,5,3,1,12,0.6,0.7627102321449232,0.45491590714203073,Average,0,Computer Science,1
0,0,0,4,4,0.2,0.3279588600771517,0.38881645596913933,Low,2,Multimedia Arts,3
3,0,2,4,9,0.45,0.36816724771700915,0.5227331009131964,Average,0,Multimedia Arts,3
3,0,2,2,7,0.35,0.9333813854505963,0.23664744581976146,Low,2,Information Technology,2
3,0,5,2,10,0.5,0.3333455931545119,0.5666617627381952,Average,0,Computer Engineering,0
2,4,0,1,7,0.35,0.4026923980212162,0.44892304079151346,Low,2,Computer Science,1
3,3,3,1,10,0.5,0.8567011827042244,0.35731952691831026,Average,0,Computer Science,1
0,1,4,0,5,0.25,0.4958702648927059,0.35165189404291763,Low,2,Computer Engineering,0
1,2,3,1,7,0.35,0.4599471602827448,0.4260211358869021,Low,2,Computer Engineering,0
1,3,1,3,8,0.4,0.6449495094043609,0.38202019623825567,Average,0,Computer Science,1
2,0,1,4,7,0.35,0.8373745518755802,0.27505017924976793,Low,2,Multimedia Arts,3
2,1,3,4,10,0.5,0.9684657927666926,0.3126136828933229,Average,0,Multimedia Arts,3
5,1,1,3,10,0.5,0.7129336729260525,0.414826530829579,Average,0,Information Technology,2
3,2,1,0,6,0.3,0.533058596681785,0.366776561327286,Low,2,Information Technology,2
2,5,0,3,10,0.5,0.3142073640420607,0.5743170543831757,Average,0,Computer Science,1
2,0,2,3,7,0.35,0.4957321874108015,0.4117071250356794,Low,2,Multimedia Arts,3
3,2,3,4,12,0.6,0.4015925708636047,0.5993629716545581,Average,0,Multimedia Arts,3
2,0,4,2,8,0.4,0.8255962278932996,0.30976150884268017,Average,0,Computer Engineering,0
4,2,3,0,9,0.45,0.857562887906564,0.32697484483737443,Average,0,Information Technology,2
4,1,3,3,11,0.55,0.7835047728960542,0.41659809084157834,Average,0,Information Technology,2
1,1,4,2,8,0.4,0.9568036847887456,0.25727852608450175,Average,0,Computer Engineering,0
4,0,3,1,8,0.4,0.4628321315977886,0.45486714736088457,Average,0,Information Technology,2
5,0,1,0,6,0.3,0.3640800608827053,0.43436797564691787,Low,2,Information Technology,2
2,3,5,2,12,0.6,0.3835128686811268,0.6065948525275493,Average,0,Computer Engineering,0
2,5,0,3,10,0.5,0.8791558174317418,0.3483376730273033,Average,0,Computer Science,1
1,5,0,0,6,0.3,0.35330647074715743,0.43867741170113705,Low,2,Computer Science,1
2,3,4,3,12,0.6,0.3708763306778161,0.6116494677288735,Average,0,Computer Engineering,0
2,4,2,2,10,0.5,0.9856376795320907,0.3057449281871637,Average,0,Computer Science,1
5,3,3,2,13,0.65,0.8579690332690657,0.4468123866923737,Average,0,Information Technology,2
1,5,0,1,7,0.35,0.550443968494899,0.3898224126020404,Low,2,Computer Science,1
2,3,5,3,13,0.65,0.62237859891181,0.541048560435276,Average,0,Computer Engineering,0
0,2,1,4,7,0.35,0.6333567865707153,0.35665728537171393,Low,2,Multimedia Arts,3
4,1,0,1,6,0.3,0.47278020259596404,0.3908879189616144,Low,2,Information Technology,2
1,1,0,4,6,0.3,0.9369113444747488,0.20523546221010047,Low,2,Multimedia Arts,3
2,1,4,0,7,0.35,0.9315209305699508,0.2373916277720197,Low,2,Computer Engineering,0
2,4,0,1,7,0.35,0.8882683294794549,0.254692668208218,Low,2,Computer Science,1
3,1,1,4,9,0.45,0.8565785422931433,0.3273685830827427,Average,0,Multimedia Arts,3
1,4,3,1,9,0.45,0.9305416205910841,0.29778335176356635,Average,0,Computer Science,1
4,1,3,0,8,0.4,0.7263919233286942,0.34944323066852234,Average,0,Information Technology,2
0,0,1,5,6,0.3,0.9877699437470864,0.18489202250116543,Low,2,Multimedia Arts,3
0,5,0,0,5,0.25,0.7173926386123785,0.2630429445550486,Low,2,Computer Science,1
3,2,2,4,11,0.55,0.8909059627801628,0.3736376148879349,Average,0,Multimedia Arts,3
3,0,5,3,11,0.55,0.8709535101741195,0.38161859593035224,Average,0,Computer Engineering,0
3,5,1,2,11,0.55,0.5026401449233469,0.5289439420306613,Average,0,Computer Science,1
3,3,0,0,6,0.3,0.38928962232550257,0.424284151069799,Low,2,Computer Science,1
2,5,0,3,10,0.5,0.3435051511576118,0.5625979395369552,Average,0,Computer Science,1
3,4,3,0,10,0.5,0.9018755528798346,0.3392497788480662,Average,0,Computer Science,1
3,5,3,0,11,0.55,0.7952378874386381,0.4119048450245448,Average,0,Computer Science,1
1,2,0,3,6,0.3,0.3966773610884672,0.42132905556461314,Low,2,Multimedia Arts,3
5,2,2,2,11,0.55,0.7324696031111557,0.4370121587555377,Average,0,Information Technology,2
3,0,2,3,8,0.4,0.9077260048683975,0.276909598052641,Average,0,Information Technology,2
2,3,1,0,6,0.3,0.705989706277144,0.2976041174891424,Low,2,Computer Science,1
3,5,1,2,11,0.55,0.5637366563171946,0.5045053374731222,Average,0,Computer Science,1
5,1,1,0,7,0.35,0.36713553256933495,0.46314578697226605,Low,2,Information Technology,2
3,3,3,5,14,0.7,0.9136137074352992,0.4545545170258803,High,1,Multimedia Arts,3
4,2,0,3,9,0.45,0.9732215197758907,0.28071139208964374,Average,0,Information Technology,2
3,3,3,0,9,0.45,0.57963247025646,0.438147011897416,Average,0,Computer Engineering,0
2,0,3,2,7,0.35,0.9509318903743589,0.22962724385025646,Low,2,Computer Engineering,0
0,0,3,5,8,0.4,0.4548102476871783,0.45807590092512873,Average,0,Multimedia Arts,3
1,0,3,3,7,0.35,0.45698657649373986,0.4272053694025041,Low,2,Multimedia Arts,3
1,5,3,3,12,0.6,0.7116808203220355,0.4753276718711858,Average,0,Computer Science,1
0,2,5,3,10,0.5,0.4118251223622454,0.5352699510551019,Average,0,Computer Engineering,0
4,2,1,3,10,0.5,0.6824888008379093,0.42700447966483623,Average,0,Information Technology,2
5,3,2,3,13,0.65,0.5210326722480181,0.5815869311007928,Average,0,Information Technology,2
3,3,1,4,11,0.55,0.6930161199378142,0.45279355202487437,Average,0,Multimedia Arts,3
