logic,syntax,algorithm,hardware,networking,system_org,creativity,ui_design,attention_detail,problem_solving,logic_speed,syntax_speed,algorithm_speed,hardware_speed,networking_speed,system_org_speed,creativity_speed,ui_design_speed,attention_detail_speed,problem_solving_speed,logic_confidence,syntax_confidence,algorithm_confidence,hardware_confidence,networking_confidence,system_org_confidence,creativity_confidence,ui_design_confidence,attention_detail_confidence,problem_solving_confidence,IT_interest,CS_interest,CE_interest,MMA_interest,IT_accuracy,CS_accuracy,CE_accuracy,MMA_accuracy,IT_time_ratio,CS_time_ratio,CE_time_ratio,MMA_time_ratio,Track
0.887328935,0.602024495,0.921009897,0.566727309,0.786305947,0.572177416,0.326490395,0.358398461,0.609434591,0.993067265,0.766335288,1.843372935,1.879091281,1.114473228,1.192738231,1.254230663,1.655610272,0.685586551,0.992955902,0.756053507,0.679991475,1.10975566,1.730661667,0.631602414,0.937857165,0.71764246,0.540540851,0.245713165,0.605141674,0.750811989,,,,,0.927048491,0.442310845,0.848622491,0.663844699,0.303405326,0.533871831,0.100419971,0.062302873,Computer Science
0.755153016,0.998268083,0.810655892,0.856935686,0.740900061,0.557728419,0.758251,0.389985162,0.642172628,0.701140762,1.860124981,1.879578997,0.590186765,1.447821693,1.694586118,1.304672664,0.643505235,0.84909397,0.970465957,1.494199116,1.404678989,1.876323721,0.478438378,1.240690075,1.255518957,0.727653023,0.487938488,0.331134049,0.623206674,1.047643906,,,,,0.439347095,0.72977207,0.465360684,0.637071873,0.223430675,0.242305791,0.500132296,0.034131238,Information Technology
0.487769624,0.748790842,0.96049589,0.734558247,0.918356279,0.977884142,0.918733027,0.980544813,0.843929008,0.921009466,1.23717731,1.018158595,1.999565945,0.646639856,1.937297964,1.14631145,0.533574967,1.704524645,1.166325031,1.6980292,0.603457512,0.762387831,1.920574871,0.474994639,1.779129749,1.120959789,0.490212944,1.671362799,0.984295527,1.563900967,,,,,0.426889882,0.984487901,0.802622773,0.428797709,0.000862659,0.166954092,0.694691275,0.137491974,Multimedia Arts
0.547726067,0.957248155,0.988767529,0.849139364,0.802540328,0.301444592,0.519577857,0.947623371,0.557695065,0.534205699,1.305770984,1.171679542,1.788196818,0.622544103,1.488124029,1.545785281,1.820169144,1.123676607,0.942508015,1.439841294,0.715204805,1.12158808,1.768110949,0.528626704,1.194279546,0.465968613,0.945719583,1.064822214,0.525632069,0.769171425,,,,,0.834955042,0.502587566,0.494898175,0.558161884,0.08837259,0.43081103,0.234655639,0.246160741,Information Technology
0.310291516,0.995980267,0.880853054,0.610565147,0.346817553,0.786001587,0.6745323,0.774277234,0.774304236,0.408314054,0.993214778,0.526640076,1.973394235,1.709698239,1.893212838,0.566195956,1.250520494,1.621150626,0.655557122,1.665630434,0.308186119,0.524523124,1.73827034,1.043882157,0.656599445,0.44503092,0.843516466,1.255220022,0.507600657,0.680100316,,,,,0.788501364,0.990973182,0.484519479,0.777566373,0.607693572,0.281375873,0.084683498,0.026247057,Multimedia Arts
0.974636551,0.350332602,0.98261792,0.51245819,0.902217777,0.688018245,0.938813371,0.598633252,0.894862775,0.466869553,1.200112279,1.769453682,0.677542511,1.592951439,1.155307743,1.269822438,1.368547883,0.913490133,0.644557849,0.527989029,1.169673292,0.619897312,0.665765412,0.816321011,1.042339183,0.873661006,1.284811051,0.546845569,0.576790826,0.246502002,,,,,0.658553262,0.561322439,0.779758047,0.829562727,0.281077072,0.387058721,0.33002347,0.001840737,Multimedia Arts
0.889191347,0.341693769,0.587238296,0.377712952,0.763619762,0.527911435,0.349806522,0.331746973,0.465999226,0.767085329,1.577332247,0.692645624,0.708668321,1.389840411,1.935899519,1.329366594,1.567613191,1.363123943,0.657253672,1.919696016,1.402550185,0.236672694,0.416157177,0.524960725,1.47829113,0.701787826,0.548361318,0.452212241,0.306279702,1.472570651,,,,,0.443190961,0.855922086,0.987611337,0.591398324,0.033661696,0.149293432,0.283363655,0.533681217,Computer Science
0.785571978,0.535111181,0.64604231,0.83284041,0.851552697,0.352106074,0.729617762,0.977159036,0.849679691,0.30512595,0.837412355,1.167513164,1.559404202,1.332870069,0.615991787,1.607402874,1.758070523,0.808636739,0.60113545,1.686436281,0.65784768,0.624749348,1.007441094,1.110068055,0.524549468,0.565976316,1.282719481,0.790166696,0.510772583,0.514575472,,,,,0.784267813,0.882102416,0.739958056,0.657122736,0.427074173,0.195992272,0.068727428,0.308206127,Multimedia Arts
0.995449472,0.51576556,0.924733752,0.331778232,0.450044302,0.412638591,0.549615506,0.693835805,0.803985894,0.931962658,0.73782145,1.367425272,1.332039992,1.187710798,1.541873971,1.270041668,1.325287097,1.854996498,1.790408316,1.366001001,0.734463973,0.705270861,1.231782339,0.394056588,0.693911595,0.524068204,0.728398339,1.287062987,1.43946303,1.273061924,,,,,0.493725794,0.975220893,0.773619959,0.884484775,0.012126339,0.486681285,0.253380701,0.247811675,Computer Science
0.377078647,0.799004299,0.353646074,0.339078171,0.527743552,0.316218744,0.411737658,0.80828872,0.884447829,0.425664995,1.734946312,1.220795143,1.936841968,0.708963431,0.580347173,1.767619859,1.042978318,1.185755288,1.267691009,1.737750092,0.654211207,0.975420568,0.684956557,0.240394023,0.306274479,0.558954532,0.42943345,0.958432624,1.121206561,0.739699384,,,,,0.445600228,0.73067456,0.658340944,0.604168184,0.106699213,0.664299266,0.077828771,0.15117275,Multimedia Arts
0.644961643,0.803904647,0.663290591,0.734862917,0.579181599,0.803031646,0.626096261,0.45589918,0.871851153,0.83581652,1.441235219,1.28292082,0.81274416,1.802531125,0.645788511,1.074775653,1.778841398,1.393350182,1.157929818,1.687041205,0.929541435,1.031346009,0.539085554,1.324613281,0.374028822,0.863078861,1.113725947,0.635227205,1.009542447,1.410056909,,,,,0.993708426,0.513288037,0.430439801,0.677792823,0.120554996,0.390975023,0.242558159,0.245911822,Information Technology
0.54848742,0.447471134,0.449418016,0.570879168,0.777285047,0.536004418,0.528211983,0.597500407,0.993603018,0.363864948,0.941978725,0.938003154,1.961751167,1.110767,1.350457902,0.797196441,0.51906251,1.008904123,1.458549593,1.537310716,0.516663481,0.419729336,0.881646317,0.634113741,1.049690733,0.427300815,0.274175038,0.602820624,1.449219278,0.559373485,,,,,0.852325499,0.916398186,0.469373825,0.449675567,0.195301043,0.072119778,0.370475183,0.362103996,Multimedia Arts
0.399156474,0.783857337,0.346975119,0.582387017,0.889197031,0.622671666,0.323529403,0.468230051,0.36045931,0.585764704,1.545048574,1.490536109,1.578409992,1.075724012,0.897919398,0.585398476,1.91236304,0.677420409,0.767366242,0.537501202,0.616716141,1.168367665,0.547668995,0.626487699,0.798427263,0.364511044,0.618705673,0.317188592,0.276604306,0.314849232,,,,,0.590300934,0.891308182,0.599348039,0.799589636,0.539575872,0.35733929,0.031786873,0.071297965,Information Technology
0.825798349,0.984361063,0.801154457,0.476548764,0.392975894,0.64661178,0.43506595,0.459330358,0.744102261,0.660384747,0.681039912,0.730517167,0.52915159,0.829489826,1.830969741,1.689550019,1.122172852,1.612901152,1.110453892,1.688156059,0.562401635,0.719092655,0.423932155,0.395292352,0.719526972,1.092482946,0.488219198,0.740854463,0.826291251,1.114832512,,,,,0.509167585,0.491510416,0.446764364,0.545083806,0.057288575,0.580390478,0.099371135,0.262949811,Computer Science
0.829338007,0.773952115,0.443212701,0.353950293,0.938233149,0.735395617,0.79459459,0.570209832,0.4691248,0.671432226,0.616822802,1.699964665,1.481757547,1.642450986,1.353891328,1.366863715,1.40056349,1.676238596,0.83807811,1.522298167,0.511554593,1.315691249,0.656733765,0.581346007,1.270265724,1.005185585,1.112880173,0.955807729,0.393163225,1.022120047,,,,,0.731623398,0.697064652,0.724543932,0.563320078,0.008221725,0.309767872,0.539404004,0.142606399,Information Technology
0.886531263,0.688679503,0.951211555,0.655892264,0.443396901,0.909080579,0.860190255,0.578607514,0.889338082,0.306335331,1.699620803,1.532060244,1.06951715,1.687378742,0.689992819,0.80497913,1.300370047,1.821539432,0.695157547,1.346403017,1.506766977,1.055098488,1.017337071,1.106738663,0.305940677,0.731790894,1.118565642,1.053956403,0.618230079,0.412450814,,,,,0.851879021,0.846012084,0.776776679,0.96455264,0.129428956,0.417430012,0.19009611,0.263044922,Multimedia Arts
0.62538253,0.417333538,0.376366795,0.777631291,0.563533335,0.69723797,0.822234532,0.850537195,0.65676223,0.520151678,1.663820412,1.12301791,1.905096136,1.736858036,1.620375093,0.861866199,1.044143009,1.773471097,0.53470965,1.672203119,1.040524218,0.468673037,0.717014927,1.350635156,0.91313538,0.600925839,0.858530439,1.508403133,0.351177102,0.869799258,,,,,0.642490935,0.879609446,0.731435139,0.716084021,0.261048623,0.354374868,0.255241449,0.129335061,Multimedia Arts
0.524585254,0.891940915,0.664544333,0.848422526,0.99700221,0.750721306,0.494842336,0.905889625,0.491571133,0.482280678,0.610905533,0.617844046,1.793482052,0.846094273,0.663032272,1.028881991,1.570316159,1.009446583,0.963920101,1.232098594,0.320472034,0.551080384,1.191848335,0.71784544,0.661044641,0.772403632,0.777058917,0.914447187,0.473835296,0.594217345,,,,,0.412720086,0.694644084,0.994011413,0.87960916,0.020854787,0.303464706,0.176381541,0.499298966,Computer Engineering
0.368968351,0.462910168,0.853798756,0.894439537,0.670521037,0.313787919,0.925600516,0.567935658,0.327776374,0.873168572,1.127103684,0.784985436,1.702367397,1.186573515,1.411714345,1.734682136,1.283633134,0.665717048,1.945642738,0.929810761,0.415865588,0.36337774,1.453479166,1.061318265,0.946584166,0.544322297,1.188131491,0.37808445,0.637735722,0.811881535,,,,,0.996549659,0.403614723,0.690272835,0.822960998,0.53118547,0.340036489,0.066230911,0.062547129,Computer Science
0.549610666,0.37737814,0.768701272,0.95888084,0.749473067,0.67336154,0.652344451,0.714829189,0.797429047,0.856499548,1.547481757,1.557547809,1.927600714,1.849015093,1.735884978,0.565040361,1.503301021,1.182471165,1.426398827,1.52942326,0.85051248,0.587784496,1.48174912,1.772985145,1.300999038,0.380476448,0.980670079,0.845264904,1.137451858,1.30995033,,,,,0.828791126,0.921655774,0.945994701,0.764097048,0.567864443,0.365761125,0.057284411,0.009090021,Computer Engineering
0.306921823,0.710636238,0.665115279,0.787457987,0.889979801,0.415109748,0.899502239,0.368657432,0.918270348,0.895340511,1.545433704,0.950043829,0.640120189,1.667130599,0.826819121,1.161405624,1.2962886,1.528163477,1.231157108,1.541799899,0.47432733,0.675135572,0.425753718,1.312795305,0.735852317,0.482110796,1.166014498,0.563368823,1.130535067,1.380435909,,,,,0.888422944,0.827836533,0.579701625,0.93657169,0.271859386,0.212853292,0.290894257,0.224393065,Information Technology
0.828576976,0.594464783,0.843706198,0.832108666,0.493809292,0.367158931,0.895670612,0.418243856,0.321827778,0.581628547,0.881224143,0.830541818,0.758470388,1.623794847,1.675134079,0.569584375,1.320217631,0.702718169,1.249331191,1.021894713,0.730162036,0.493727862,0.639926167,1.351173764,0.827196773,0.209127991,1.182480133,0.293907557,0.402069481,0.594363137,,,,,0.521089716,0.968835821,0.974047706,0.738382313,0.049645267,0.208600041,0.628690072,0.11306462,Computer Science
0.396415758,0.785583129,0.759388256,0.300971769,0.897523912,0.762522969,0.436989016,0.302267131,0.980610097,0.828275815,1.047576802,1.149182649,1.308290768,1.577941855,0.75939645,0.793593575,0.572404518,1.978691357,1.813356481,1.32943702,0.415275952,0.902778501,0.993500645,0.474915952,0.681576472,0.605133329,0.250134487,0.59809336,1.778195675,1.101140532,,,,,0.658164187,0.542463972,0.756989679,0.814306215,0.265670083,0.001467986,0.275273847,0.457588083,Information Technology
0.380441679,0.828763909,0.876267015,0.49331857,0.798474334,0.367728411,0.754448492,0.657230546,0.894896503,0.616377327,1.142143743,1.900677266,1.901400127,0.553567447,1.228347579,0.741436402,0.910559326,1.499210514,0.693931817,0.51690574,0.434519084,1.57521272,1.666134213,0.273085101,0.980804015,0.27264723,0.686970111,0.985326944,0.620997157,0.318608979,,,,,0.836274186,0.784806572,0.941598571,0.725386073,0.551131018,0.178217309,0.092846305,0.177805368,Multimedia Arts
0.824426189,0.543278807,0.560767456,0.740956106,0.618914369,0.668881244,0.987457143,0.330642453,0.753530261,0.946019826,0.85431711,0.818041391,1.044497091,0.611117798,1.34042719,1.468188317,1.729830214,0.599264147,1.154277469,1.676310255,0.704321399,0.444424551,0.585719977,0.452811464,0.829609649,0.982043629,1.708133201,0.198142168,0.869783003,1.585822735,,,,,0.860981118,0.444184336,0.406837354,0.869996646,0.101694845,0.590584802,0.067799996,0.239920357,Computer Science
0.410626097,0.815476058,0.770907092,0.394713836,0.341531242,0.626434676,0.436883564,0.305699426,0.484990919,0.450670574,1.527438873,1.791294618,0.856458374,0.834571642,1.081649508,0.758836451,1.92022256,0.865289809,0.63999367,1.335333195,0.627206264,1.460757874,0.660249835,0.329416975,0.3694171,0.475361466,0.838913677,0.264518598,0.310391118,0.601795377,,,,,0.722571728,0.779148503,0.980021539,0.594092311,0.160656456,0.148190819,0.357120398,0.334032327,Computer Science
0.670164944,0.555028172,0.599354757,0.854755041,0.726472708,0.801415498,0.493710806,0.938044465,0.324613905,0.716987819,1.718525078,1.79942822,0.979327597,1.189626294,0.55233374,1.684648121,0.686857982,1.142122139,1.986213515,1.876605859,1.151695262,0.998733355,0.586964654,1.016839072,0.401255388,1.350103112,0.339109208,1.071361351,0.644752526,1.345503543,,,,,0.598014139,0.534328361,0.551015486,0.810871394,0.587344349,0.110749624,0.124571233,0.177334795,Computer Engineering
0.603224585,0.942229618,0.318555491,0.746738169,0.90318832,0.80635452,0.451719484,0.633722658,0.937196405,0.381002226,1.981266774,0.715435515,0.713626315,1.719288977,1.742519777,0.556877984,0.752458109,1.922791481,0.919017898,0.518359498,1.195148827,0.674104532,0.227329581,1.283858703,1.57382351,0.44904108,0.339899989,1.218516528,0.86130027,0.197496122,,,,,0.55242526,0.841259538,0.949872028,0.493093951,0.077216772,0.177004117,0.419155602,0.326623508,Computer Engineering
0.529273507,0.346446273,0.477072453,0.453694377,0.314737634,0.982527984,0.478760072,0.885574533,0.639403124,0.98060353,0.724329681,0.666009741,0.503694387,1.577670633,0.959564405,1.805532421,1.450707278,1.366147833,1.230337305,0.887260468,0.383368511,0.230736593,0.240298716,0.715780296,0.302011031,1.773986129,0.694540721,1.209825729,0.786681516,0.870050746,,,,,0.438813119,0.666140787,0.459471791,0.943438679,0.448422473,0.245249063,0.152756956,0.153571508,Multimedia Arts
0.625160554,0.821824194,0.388343545,0.671907048,0.868866663,0.657088113,0.309618862,0.471283416,0.76800925,0.953939702,1.840622127,1.734057379,1.925246245,0.919876783,0.518596519,1.031561894,1.365516503,0.974699,0.566305638,1.260780487,1.150684349,1.425090308,0.747656951,0.618071694,0.450591227,0.677827059,0.422789666,0.459359474,0.434927968,1.202708563,,,,,0.519817817,0.836542766,0.453520946,0.974875468,0.311111299,0.307742986,0.23190569,0.149240025,Information Technology
0.337400328,0.763698122,0.822849097,0.391573941,0.731029218,0.635207232,0.63070908,0.439623563,0.81760673,0.947587263,1.681704974,1.053548334,1.976265966,1.046255459,0.851635795,1.952126958,1.684724802,1.641866212,0.616147915,0.788035409,0.567407809,0.804592884,1.626168666,0.409686373,0.622570649,1.240005162,1.06257123,0.721803075,0.503766682,0.746732316,,,,,0.411110777,0.865989507,0.566945777,0.479334295,0.043360635,0.22133897,0.12256691,0.612733485,Information Technology
0.556124132,0.883712032,0.682525508,0.793743246,0.418062533,0.824289168,0.359958751,0.783784973,0.625862319,0.459968298,1.220580691,1.783517194,0.732078767,0.754439625,1.300995868,1.437881825,1.130299658,0.899588897,0.600788118,0.574689693,0.678794378,1.576115603,0.499662432,0.598831357,0.543897628,1.185230414,0.406861254,0.705084259,0.376010645,0.26433904,,,,,0.424492062,0.94076982,0.478814293,0.577074076,0.551234657,0.339434258,0.005667233,0.103663851,Computer Engineering
0.743448945,0.337879889,0.809688287,0.991508991,0.600565703,0.614592283,0.761542819,0.815579439,0.852840634,0.35430589,1.701033332,1.796110928,0.567840866,0.558702497,1.326335728,1.245209916,1.970145048,0.941602253,1.385299969,1.26000988,1.264631437,0.60686976,0.459774098,0.55395855,0.796551749,0.765296405,1.500349814,0.767951437,1.181440104,0.446428922,,,,,0.721439995,0.795800989,0.722556994,0.404166732,0.547902562,0.066298073,0.077597642,0.308201723,Multimedia Arts
0.634426159,0.702135972,0.648249256,0.59250384,0.63831173,0.398759787,0.978514047,0.702326235,0.500771891,0.798988185,1.820159176,0.94470148,0.986767372,1.157823058,0.825934658,1.714682565,1.376265012,0.585566759,1.995056115,1.362457259,1.154756595,0.663308892,0.639671215,0.686014609,0.52720378,0.683746455,1.346694646,0.411258897,0.999068022,1.088587253,,,,,0.933961797,0.7009709,0.749469699,0.67268515,0.128692799,0.057681221,0.766642241,0.046983739,Multimedia Arts
0.668482995,0.360967792,0.995363832,0.688973475,0.870208261,0.694050198,0.863489654,0.674086948,0.611482057,0.619134059,0.50351531,1.055982426,1.927916083,1.513365264,1.878978504,0.800393855,1.236740373,0.551722896,1.515578228,1.676024402,0.336591422,0.381175645,1.918977941,1.042668525,1.635102617,0.555513513,1.067912517,0.371909203,0.926748893,1.037683791,,,,,0.848680835,0.452061996,0.548516594,0.79349642,0.52750981,0.118815009,0.193251209,0.160423972,Computer Science
0.303195446,0.703559175,0.768378936,0.493504996,0.781449167,0.46992416,0.800871274,0.620031196,0.910354428,0.681314098,0.776979333,1.733016914,1.666517751,0.626342272,0.572061039,0.704436562,1.767972592,0.980573834,1.257127149,1.404449599,0.235576595,1.21927995,1.280517136,0.30910304,0.447036622,0.33103176,1.415918463,0.607986366,1.144431266,0.956871311,,,,,0.846088859,0.897973189,0.709519308,0.649455766,0.094995954,0.407398449,0.347706331,0.149899266,Multimedia Arts
0.612342436,0.817755718,0.738956022,0.637218517,0.490621514,0.767603023,0.73936059,0.620763489,0.466966833,0.422413551,1.009099242,1.863072296,1.630829885,1.836604692,1.763898477,1.188323848,1.295663733,0.754379105,1.581308227,1.132923241,0.617914288,1.523538023,1.205111564,1.170318519,0.865406542,0.912160978,0.957962702,0.468291005,0.738418496,0.478562129,,,,,0.496761416,0.45721288,0.817680886,0.689321784,0.003280433,0.631758149,0.350755006,0.014206412,Computer Engineering
0.513279383,0.805683976,0.341320818,0.815376791,0.653426662,0.848000182,0.898665856,0.837430916,0.354652441,0.622261446,0.978103398,1.262738625,1.948702906,0.686594304,1.798397463,1.986279699,1.985032968,1.69503393,1.198370716,0.767000931,0.502040308,1.017368276,0.665132869,0.55983306,1.175120851,1.684365547,1.783881352,1.419473817,0.425005099,0.477275108,,,,,0.764927845,0.766223605,0.58986072,0.77009333,0.030686448,0.248910409,0.562217337,0.158185806,Computer Engineering
